,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
327,0,0.494078537,35,1,0.161709573,4000.0,11,0,0,0,0.0
328,1,1.037452537,59,0,0.132474701,6521.0,12,0,0,0,0.0
329,0,0.734306801,65,0,1512.0,0.15,13,0,0,0,0.0
330,1,0.9999999,36,0,1.018654231,1500.0,3,1,1,1,0.0
331,0,0.050846545,31,0,0.427451608,6250.0,10,0,2,0,1.0
332,1,0.848714669546215,53,0,0.30925217399712207,3800.0,5,0,0,0,1.538645221633376
333,0,0.9999999,29,0,0.060193981,10000.0,3,0,0,0,0.0
334,1,0.8936973787243521,53,1,0.6287412501896188,9300.0,13,0,2,0,0.0
335,1,0.7861158156714512,24,0,0.1412611753836171,2500.0,2,0,0,0,0.0
336,0,0.029536531,67,0,0.343465046,6250.0,7,0,1,0,0.0
337,1,1.1296437318271193,36,2,0.5005529093554213,4000.0,3,0,1,0,1.616994252315013
338,1,0.9998862280512247,35,0,0.20343460479959657,1250.0,1,0,0,0,0.0
339,0,0.205513095,41,0,0.384902323,26003.0,18,0,5,0,3.0
340,1,0.6383250204475059,48,0,0.29774541722541426,4927.708945694622,5,1,0,1,0.0
341,0,0.018049098,47,0,0.269957819,6400.0,4,0,1,0,4.0
342,1,0.706678730687567,51,1,3451.0858569470547,0.10296142803742142,9,2,1,1,0.0
343,1,0.9568892427198111,54,1,1506.6312769400347,0.13684361529982655,6,0,1,0,0.0
344,0,0.00247775,40,0,0.420394901,4000.0,12,0,1,0,3.0
345,1,0.7038256324750191,59,1,0.22253070376726475,3235.1707002469507,4,0,0,0,0.0
346,0,0.008536377,60,0,0.002380386,4200.0,4,0,0,0,1.0
347,1,0.9999999,49,0,0.20511492427490738,2343.487866939928,0,0,0,0,0.0
348,1,0.999384805,40,1,0.155477855,4289.0,8,1,0,1,1.0
349,0,0.047831106,45,0,0.211513372,6131.0,17,0,0,0,1.0
350,1,0.9300927592686229,28,0,0.6253571602159487,3203.3792579051,8,0,1,0,0.0
351,1,0.9999999,42,0,515.6953111638264,2.967885747966351,1,1,0,0,0.0
352,0,601.0,69,0,0.001783591,10091.0,4,0,0,0,0.0
353,0,0.769743419,27,3,0.209580838,500.0,4,0,0,1,0.0
354,1,0.45503625945452986,55,0,0.29367194109576056,4300.0,8,0,0,0,0.0
355,1,0.2819708748690671,56,0,1.1808210309295362,5000.0,13,0,3,0,0.0
356,1,0.27673088162139875,61,2,0.1929947355044117,3750.0,18,0,0,0,0.38332801080794643
357,0,0.268912668,31,0,0.294368475,6800.0,7,0,1,0,0.0
358,1,0.43416131470408403,49,1,0.37347891753093165,6100.0,10,0,1,0,0.0
359,1,0.7154714730358691,30,0,772.6281996383914,0.1381409981919571,3,0,0,0,0.0
360,0,0.605337166,44,0,0.424585336,6450.0,11,0,2,0,2.0
361,1,0.6532388585958565,36,0,0.06466301853080117,3300.0,1,1,0,1,0.23682047174793397
362,0,0.039824969,66,0,905.0,0.41,6,0,2,0,1.0
363,1,0.9868412872506976,29,0,722.9456568869065,0.21610868622618698,4,0,0,0,0.0
364,1,0.6701895263687758,50,0,0.8989687658259142,8910.503357773525,8,0,2,0,1.0838929622542721
365,0,0.397118313,34,0,0.044166667,7199.0,5,0,0,0,0.0
366,0,0.0,52,0,3580.0,0.0,11,0,2,0,0.0
367,1,0.3499980937853534,57,0,0.5814161357711071,1600.0,11,0,1,0,1.447121006932831
368,0,0.742987175,42,0,0.397651114,15666.0,15,0,2,0,2.0
369,0,0.0123053,75,0,4167.0,0.02,12,0,2,0,0.0
370,0,0.003009636,46,0,0.489181046,3650.0,15,0,2,0,4.0
371,1,0.7038824050026722,29,0,139.74848925281594,1.5883768065460284,1,0,0,0,0.939603071056387
372,1,0.12264979434054774,54,0,1.0466644739104625,4500.0,17,0,2,0,0.6932914395429184
373,0,0.167077087,55,1,5814.0,193.02,27,0,3,0,3.0
374,0,0.655850079,53,0,0.547640691,12100.0,15,0,2,0,0.0
375,0,0.9999999,69,0,0.063387323,5000.0,2,0,1,0,0.0
376,1,0.24996136563917443,50,0,68.15133210550702,137.6775260403892,4,0,0,0,0.46053284220280744
377,1,0.3749300252274221,26,0,0.3091664044196094,3025.9861092280967,5,1,0,1,1.8083344631419558
378,0,0.006884032,69,0,1.504165278,3000.0,19,0,2,0,0.0
379,0,0.03029809,59,0,0.222591362,6320.0,19,0,1,0,0.0
380,1,0.9936701386400937,48,0,0.4899531072674149,6251.086928265123,4,0,0,0,0.43477130604926373
381,0,0.330452805,64,0,846.0,0.23,14,0,0,0,0.0
382,0,0.083593313,28,0,476.0,0.29,7,0,0,0,0.7598634268323681
383,0,0.009636013,63,0,1961.0,0.0,5,0,1,0,0.0
384,1,0.9191785799905413,46,0,0.011734744958665114,3000.0,1,0,0,0,1.9214983367470226
385,1,1.015839096678894,30,1,0.43511582143861677,3984.9684068941024,9,0,0,0,2.0
386,1,0.3434062297978042,38,1,3555.691908013925,0.16154045993037403,17,0,2,0,1.8351362867089427
387,0,0.031179316,67,0,0.092476881,4000.0,12,0,0,0,0.0
388,0,0.051063262,61,0,3037.0,0.17,13,0,2,0,0.0
389,1,0.9187316717364328,52,1,0.46713750951184757,1719.9224152832364,6,0,0,0,0.3591949055878836
390,0,0.039880763,56,0,0.364074815,8500.0,19,0,2,0,1.0
391,1,0.4136600773252893,32,1,0.3588005029751148,2179.8324540322833,4,0,0,0,0.08377298385841414
392,0,0.016854735,63,0,755.0,0.42,3,0,1,0,0.7598634268323681
393,0,0.069177491,59,0,0.274336283,7005.0,6,0,1,0,1.0
394,1,1.011991556886778,34,1,0.4825797799806531,3400.0,5,0,0,1,1.0137129810690948
395,1,1.007844681943959,34,2,0.8180272303857015,8038.596487195569,12,0,2,2,1.3292051291511644
396,0,0.034035074,63,0,25.0,0.56,3,0,0,0,0.7598634268323681
397,0,0.0,42,0,0.0,2500.0,2,2,0,0,3.0
398,0,0.082494845,66,0,0.380270129,13400.0,12,0,6,0,0.0
399,1,1.021889462837759,50,0,0.20883418307288573,4376.394935006313,4,0,0,0,1.278987001262656
400,1,0.8055148664906596,50,2,929.2000658470989,3.824322400526529,4,1,0,0,0.0
401,1,0.7471418718121532,44,1,3254.853778345079,0.15235852230052505,12,0,0,0,1.6910369424868745
402,0,0.098718118,82,0,0.095100544,9000.0,5,0,0,0,0.0
403,1,0.9999999,39,0,0.5209946475103377,4000.0,4,0,0,0,0.8811925737211428
404,1,0.935638409,51,1,0.307613432,3900.0,4,0,0,0,0.0
405,0,0.409070807,51,0,0.274652379,7838.0,11,0,1,0,1.0
406,0,0.9999999,32,2,0.020583717,9764.0,2,0,0,0,4.0
407,1,1.360004528762214,39,1,0.16573756200372025,4076.5792491057996,5,1,0,0,1.9172501277429108
408,1,0.801206357953495,52,4,18800.095747069103,431.4682552717431,15,0,4,0,0.9758560427415006
409,1,0.4307193509356446,28,1,0.1824753576568635,2200.0,4,0,0,0,0.0
410,0,0.012288048,79,0,0.023992003,3000.0,5,0,0,0,0.0
411,0,0.0,40,0,0.543536088,5638.0,6,0,2,0,0.0
412,0,0.051328101,48,3,0.147158285,9166.0,23,0,1,0,3.0
413,0,0.293059206,65,1,0.400889345,5846.0,14,0,2,0,1.0
414,1,0.7696337778032736,44,0,0.4335185875406431,11084.642928010957,12,0,2,0,2.8214640054785574
415,1,0.8475650697102121,49,0,0.6399801058589726,4181.114079192769,5,1,2,0,1.6286402690769657
416,1,0.014660502530347033,47,0,0.3387436724020639,2513.371168423986,7,1,0,0,0.0
417,0,0.374328209,60,2,0.091867063,3700.0,5,0,0,0,0.0
418,1,0.783499957686505,32,2,1.0409874275071103,3075.4957450311545,14,0,1,0,0.10085099376909457
419,1,0.8074144702115699,24,1,2.77232447551849,917.5349036620689,2,0,0,0,0.0
420,1,0.3669901393883025,55,0,0.22834617139917007,5833.0,7,0,0,0,0.6147736208281698
421,1,0.19282165398943105,62,2,0.8033890175388035,6500.0,16,0,2,1,0.0
422,0,0.072189794,52,0,6166.0,0.0,18,0,2,0,2.0
423,1,0.572406413846175,42,2,0.2629165981127659,10088.668743064472,10,0,1,0,0.5665628467764049
424,1,0.954815256730176,54,0,0.30302645844371656,7916.0,3,1,1,1,0.18583367758283453
425,1,0.8330136497327929,47,0,1.4353295431032091,8808.81562492731,18,0,7,0,2.8980468840861215
426,0,0.945669098,68,0,1.451612903,2510.0,8,0,2,0,0.0
427,0,0.924839097,57,1,0.411684037,7291.0,11,0,1,0,1.0
428,0,0.199729181,47,0,0.313409563,5771.0,17,0,1,0,0.0
429,0,0.223442478,39,0,0.237441272,2766.0,6,0,0,0,4.0
430,0,0.679378103,41,0,0.419330404,6600.0,9,0,2,0,2.0
431,0,0.981514513,46,3,0.687815001,3372.0,8,0,1,0,2.0
432,1,0.6284003209942688,49,0,0.40455623088471415,5184.4331334082,22,0,0,0,0.0
433,0,0.013179767,40,0,0.717396134,4500.0,32,0,2,0,2.0
434,0,0.007239534,61,0,8.0,739.22,6,0,0,0,0.0
435,0,0.807154472,71,0,2.504075504,2330.0,7,0,2,0,0.0
436,0,0.0,64,0,0.43837907,10166.0,10,0,2,0,0.0
437,1,0.5772311429166039,41,0,0.4581671532363342,10300.0,19,0,3,0,2.6043878156383915
438,1,0.9999999,75,1,0.233869708,6400.0,7,0,0,1,0.0
439,1,0.3930806869720815,50,0,1.5830972892045077,4675.989943780218,13,0,2,0,1.0100562197822822
440,1,1.0004603832897634,47,1,0.2999134773669993,5800.0,5,0,0,0,2.8445788471963005
441,0,0.204178692,76,0,0.045986861,3500.0,6,0,0,0,0.0
442,1,0.5810887904096613,46,2,0.4763140787229727,5952.647038234643,7,0,1,0,0.33087977933042034
443,0,0.717892632,36,0,0.41858113,6920.0,8,0,1,0,3.0
444,1,0.42228195034679383,75,0,0.24105747322579407,4297.118060138386,4,0,1,0,0.0
445,0,0.354071462,43,0,0.34157862,8044.0,15,0,1,0,1.0
446,1,0.6069618437477986,54,0,4081.0,0.21544798254066638,8,1,1,1,1.361413062322153
447,1,0.5211853936935805,49,0,0.4782257993418789,6500.0,11,0,2,0,3.0
448,0,0.028692198,70,0,0.026437372,3895.0,8,0,0,0,0.0
449,1,0.6035261733150549,34,0,0.44609720620194854,7818.422630665037,16,0,2,0,0.2113153325185625
450,1,0.48484115233528574,39,2,0.8046405809597512,6498.274217090952,9,0,4,0,2.4314457272619543
451,0,0.271222139,43,0,0.367922934,11833.0,10,0,2,0,0.0
452,0,0.9999999,56,2,2780.0,0.0,3,0,2,0,0.0
453,0,0.165513452,77,0,0.477237397,4502.0,21,0,1,0,0.0
454,1,0.8303374822493593,52,0,0.5011072893455845,3534.2184329609863,7,0,0,0,0.5546082402466262
455,1,0.9648815993327216,51,0,0.4869997136832278,4580.784774287567,3,2,1,1,0.2615914291892263
456,1,0.2988995800997642,41,1,0.1638572279984004,8094.351945451818,18,0,0,0,2.058657575302991
457,0,0.405007983,38,0,0.119012759,4780.0,7,0,0,0,0.0
458,1,0.9999999,34,1,0.29933261486993307,4217.43295069829,2,1,1,0,2.0
459,1,0.658913317,54,2,1.196497794,7480.0,15,0,4,0,2.0
460,0,0.054681884,60,1,0.162078756,8100.0,16,0,0,0,1.0
461,1,0.5787579141471062,64,0,0.277363377323688,3322.754665119155,5,0,0,0,0.8981339523379186
462,0,0.84648898,43,0,0.285285786,6000.0,5,0,0,0,2.0
463,0,0.0,56,0,1385.0,0.28,8,0,1,0,0.0
464,1,0.011573249352095007,86,0,0.30340421719528604,3333.9890046597493,8,0,1,0,0.0
465,0,0.9999999,52,0,0.186892723,10085.0,12,0,2,0,0.0
466,0,0.323055768,35,0,0.828658706,3600.0,8,0,2,0,2.0
467,0,0.18197221,60,0,0.407635245,16580.0,23,0,3,0,2.0
468,0,0.023180759,69,1,0.004286395,6298.0,4,0,0,0,1.0
469,1,0.6471554691929242,45,0,0.5898033962846184,4583.0,4,0,1,0,0.9207036767250831
470,1,0.9838828655390174,38,1,0.18003546526300956,3096.138478676579,8,1,0,0,0.861521323421023
471,1,0.965644693493082,25,0,0.4519113174949512,1641.7858282082025,6,0,0,0,0.2232285260253063
472,0,0.0,51,0,0.310292786,9938.0,10,0,1,0,2.0
473,1,0.37135607759654055,49,1,0.06683863202167292,7083.0,7,0,0,0,0.0
474,0,0.742496051,49,0,0.531413613,3055.0,8,0,1,0,0.0
475,0,0.233296302,31,1,0.667339727,1980.0,8,0,1,0,1.0
476,0,0.9999999,51,0,4717.0,0.04,13,0,3,0,2.0
477,1,0.7011232919097299,50,1,0.6757926853545196,4100.0,7,0,1,0,3.0
478,1,0.6784628163919498,40,1,0.06664067634606655,40694.26258893829,23,0,1,0,1.333148991303966
479,0,0.62321256,49,1,0.383282229,7500.0,11,0,2,0,0.0
480,0,0.990588604,47,0,0.661891117,5583.0,12,0,2,0,3.0
481,0,0.412218466,37,0,1961.0,0.19,10,0,1,0,0.0
482,0,0.116361141,52,1,0.181708421,6625.0,10,1,1,0,1.0
483,0,0.174733436,69,0,0.337706967,3200.0,12,0,1,0,0.0
484,1,0.9272962238854268,31,0,0.4452078810309091,1200.0,3,0,0,0,0.24416424116223734
485,1,1.7524419157755944,56,0,0.6483859561260465,800.0,8,3,0,0,0.9962662515955903
486,1,0.5600993526063001,40,0,0.7150333491542915,6000.0,11,0,3,0,0.8274126604489768
487,1,0.9389075622155061,35,0,0.1069392058339978,2009.2731902012624,1,0,0,0,0.7662006999098325
488,0,0.077131087,62,0,0.296022604,4600.0,17,0,2,0,0.0
489,0,0.025594881,62,1,0.302407516,3405.0,8,0,1,0,1.0
490,1,0.9180896541535567,66,0,0.4681320380744326,918.4944744958219,1,0,0,1,0.0
491,0,0.061758964,41,0,0.518596281,3333.0,9,0,2,0,1.0
492,1,0.42630648001478866,50,1,1658.9600777823907,1.8405167792290635,9,0,1,0,1.614575091916178
493,0,0.095810258,56,0,0.151832461,2100.0,7,0,0,0,0.0
494,0,0.010030367,69,0,0.003193033,3444.0,6,0,0,0,0.0
495,0,0.632149328,33,1,0.508996825,8502.0,13,0,2,0,3.0
496,1,0.3992982590123815,50,0,0.7384242752528987,8694.89353336629,12,0,0,0,0.0
497,0,0.010915757,40,0,11.0,621.54,10,0,0,0,0.0
498,1,0.4263286104431371,44,1,941.8430906083389,0.22542545855548154,2,0,1,0,0.0
499,1,0.8991630612247052,59,0,0.5929714317085353,3800.0,15,0,0,0,0.024519142999302246
500,1,0.8753755259941222,50,0,0.05931478965604101,4770.0,1,0,0,0,2.3166747598950597
501,0,0.058941059,33,0,0.2013993,2000.0,4,0,0,0,0.0
502,0,0.235110537,55,0,0.331578947,5509.0,11,0,1,0,0.0
503,0,0.000263153,61,0,0.178506375,7136.0,6,0,1,0,0.0
504,0,0.134883974,46,0,0.130258587,5181.0,4,0,0,0,3.0
505,0,0.034703901,55,0,0.080186349,14166.0,12,0,0,0,0.0
506,0,0.138788897,36,0,0.286328725,3254.0,5,0,1,0,0.0
507,1,0.3379472278761592,39,0,1.6511311895820133,4500.0,21,11,9,1,0.0
508,0,0.128585064,49,0,0.691106823,5700.0,14,0,1,0,2.0
509,0,0.196948761,60,0,746.0,0.13,14,0,0,0,0.0
510,0,0.056105148,66,0,1.001195522,9200.0,19,0,5,0,0.0
511,0,0.660041293,45,0,0.559545106,7825.0,18,0,2,0,4.0
512,0,0.040855331,54,0,0.014379583,10500.0,19,0,0,0,0.0
513,0,0.016377927,67,0,1603.0,0.05,5,0,1,0,0.0
514,0,0.0037667,51,0,0.00098668,2026.0,8,0,0,0,1.0
515,1,0.9999999,38,0,0.1893339271563849,3750.0,2,3,0,0,1.751596344525001
516,0,0.015244839,57,0,0.101077957,6400.0,9,0,0,0,1.0
517,0,0.836903742,24,0,0.056675939,2875.0,5,0,0,0,0.0
518,0,0.631215927,62,2,0.41338091,5604.0,10,0,1,0,1.0
519,1,0.2192273683501092,54,0,0.21824492089812708,8600.91266573849,27,0,0,0,0.9126657384894239
520,1,0.9999999,49,0,0.378006873,3200.0,3,2,2,0,0.0
521,1,0.9999999,28,0,76.80821047807812,4.503835790438437,1,0,0,0,0.0
522,0,0.664369732,59,1,0.430877079,6133.0,17,0,2,0,1.0
523,0,0.336974871,61,0,0.658894071,1500.0,15,0,1,0,0.0
524,1,0.5885993953459934,35,0,0.14342790937998612,6500.0,5,0,0,1,1.1054627644549504
525,0,0.034077661,67,0,0.152956298,9335.0,6,0,1,0,0.0
526,1,0.571896713042537,30,1,0.044312286731530794,1861.1169383199388,2,0,0,0,0.26900881143731903
527,0,0.303419204,58,0,0.394630587,14116.0,15,0,1,0,1.0
528,0,0.066574579,51,1,0.12826739,7000.0,27,0,0,0,2.0
529,1,0.27540633345817495,44,2,0.4783409035498799,7860.811744248448,7,0,1,0,2.3960852505172103
530,0,0.786635818,64,1,0.059881129,13459.0,5,0,0,0,2.0
531,0,1.091204682,77,5,1260.0,4.16,10,0,1,1,0.0
532,1,0.9839883934219338,28,0,388.4598980293261,0.08839592117304423,1,0,0,0,0.0
533,0,0.032011841,65,0,0.352017937,2675.0,15,0,1,0,0.0
534,1,0.9172870519567246,49,0,1.5574511834649847,3024.0993335560315,9,0,2,0,0.049666778015742485
535,0,0.162514673,39,1,0.382714306,7080.0,6,0,2,0,2.0
536,0,0.596795579,57,0,0.107873604,32500.0,13,0,1,0,0.0
537,0,0.391172631,42,0,0.508839293,12500.0,10,0,2,0,2.0
538,1,1.0012562669186673,29,0,0.21162734502263061,3800.0,3,0,0,0,1.930062436746568
539,0,0.042812701,58,0,0.251052515,4512.0,5,0,2,0,0.0
540,0,0.9999999,41,0,0.0,0.0,1,0,0,0,0.0
541,1,0.9999999,39,1,0.08928067171612974,1861.7334312566172,1,0,0,0,0.283321092922849
542,1,0.963080079,59,3,0.60169915,2000.0,4,1,0,1,0.0
543,1,0.3382009337200228,42,0,0.3807940393381154,5000.0,11,0,1,0,0.036165461735952475
544,0,1.030862856,28,1,0.135397693,4940.0,4,0,0,0,0.0
545,0,0.263745545,32,0,0.389549055,13127.0,16,0,3,0,1.0
546,1,0.47696921139886994,59,2,1.564753709585657,1200.0,15,0,0,0,0.0
547,0,0.0,32,0,0.477473398,4416.0,5,0,1,0,1.0
548,1,0.9644470186839881,44,1,0.7985799387574611,2000.0,3,0,0,1,2.0
549,1,0.9999999,34,0,455.5178495054781,0.3207139802191241,2,1,0,0,0.7075250658300353
550,0,0.047524518,51,0,1134.0,0.57,12,0,2,0,0.0
551,1,0.7513555328272915,38,0,0.020021159149411823,3358.775724195145,2,3,0,0,3.258574731714975
552,0,0.572045048,31,0,0.178136977,6000.0,6,0,1,0,0.0
553,0,0.9999999,41,0,0.0,2530.0,0,0,0,0,1.0
554,1,0.6709895754813429,53,0,2937.4704696471817,0.33785460077243223,6,2,2,1,0.8822954859929204
555,0,3845.0,66,0,0.036266162,3170.0,4,0,0,0,0.0
556,1,1.0128711323419315,53,1,0.2221034181259914,1300.0,1,0,0,0,1.1498606953941661
557,0,0.405952791,34,0,0.702061212,1600.0,5,0,0,0,0.0
558,0,0.710415995,55,1,0.18592563,2500.0,14,0,0,1,0.0
559,1,0.363094230655724,28,0,0.4413468794327661,2298.3311571126665,5,0,0,0,0.8344214436668168
560,1,0.9288217202361986,40,1,0.17668256971959953,2948.9038454574516,4,2,0,2,3.123076365961234
561,0,0.050103906,57,0,0.491355968,4800.0,36,0,2,0,0.0
562,0,0.015360234,46,0,103.0,0.3,44,0,0,0,0.0
563,1,0.40049468633441265,26,0,68.78550632232724,137.28814302399408,1,0,0,0,0.7598634268323681
564,1,0.988362026580816,30,0,0.10630316660586911,980.3497132427001,2,0,0,0,1.0
565,0,0.9999999,59,2,0.02490801,3532.0,1,0,0,0,1.0
566,1,0.718622229617101,34,0,0.2035237537442026,12000.0,6,1,1,0,1.338052693359398
567,0,0.9999999,38,0,0.054717324,5500.0,1,0,0,0,2.0
568,0,0.074955088,57,0,776.0,0.04,9,0,0,0,0.0
569,1,1.358641359,36,3,0.274750081,3100.0,5,3,0,1,2.0
570,1,0.45906879039124565,54,0,0.8168093297814845,3726.226522024174,7,2,1,0,1.1823186505506207
571,0,0.027710803,75,0,0.083187632,10866.0,8,0,1,0,0.0
572,0,0.13782495,32,0,0.671684181,3520.0,8,0,1,0,0.0
573,1,0.848597737,54,1,0.563549658,9645.0,23,0,3,2,0.0
574,0,0.552453977,38,0,0.801770923,3500.0,9,0,2,0,0.0
575,0,0.83690701,47,0,1194.0,0.11,3,0,0,0,2.0
576,0,0.499936133,54,1,2474.0,0.02,5,0,1,0,0.0
577,0,0.32349725,38,3,1.038393857,6250.0,18,0,4,0,1.0
578,0,0.087562869,52,0,211.0,0.33,12,0,0,0,0.0
579,1,0.742599182827539,40,0,0.4007230873511214,1160.0,6,0,0,0,2.212849553795798
580,1,0.00263144,39,0,1.439221086,5083.0,5,0,2,0,0.0
581,1,0.920564140662115,53,2,1898.5816244153564,0.12015178438023252,7,1,1,0,0.0
582,1,0.5620881084307895,57,0,0.32144577877663927,3601.6204215624603,3,0,0,0,0.5401405208201012
583,0,0.032160456,77,0,1987.0,0.37,12,0,3,0,0.0
584,0,0.053309728,82,0,48.0,0.05,4,0,0,0,0.7598634268323681
585,0,0.002682796,36,0,1.0,187.98,4,0,0,0,0.7598634268323681
586,0,0.143854207,50,1,0.139120095,5886.0,8,0,0,0,0.0
587,0,0.0,34,0,0.070236927,7132.0,3,0,0,0,0.0
588,1,0.9999999,54,1,0.3999307411238187,5163.85243429954,4,1,0,0,0.7158552334868032
589,1,0.4033352255023853,42,0,0.3878660581271392,4100.0,9,0,1,0,0.0
590,1,0.8047261949848696,41,0,4.835873600005763,305.99468714087715,3,0,0,0,0.0
591,0,0.210206778,55,0,0.302714363,5562.0,11,0,1,0,0.0
592,1,1.0101314511458825,30,0,0.08655627417022055,5852.659949338974,1,1,0,0,0.3799927627105584
593,0,0.066079563,45,0,0.280410399,11500.0,12,0,1,0,4.0
594,0,0.666950234,42,0,0.170396419,9383.0,8,0,0,0,3.0
595,0,0.000861931,72,0,2242.0,0.03,20,0,2,0,0.0
596,0,0.110724551,43,0,0.368895761,7760.0,11,0,1,0,3.0
597,0,0.078987778,41,0,0.210785948,15000.0,12,0,2,0,2.0
598,1,0.8004652877678224,48,3,0.2165012606999008,5450.0,7,0,1,1,2.94279589179324
599,1,0.9559862148507576,33,0,0.24879873808317018,2068.7768774013884,5,0,0,0,0.6170838669751819
600,1,0.7222543818453544,34,1,0.265991494731437,4215.674462766738,6,1,0,0,2.0
601,1,0.9320320863360309,36,1,1.6127389565988801,4000.0,14,0,3,0,0.6655886213530167
602,0,0.009103379,74,0,0.004563146,7450.0,16,0,0,0,0.0
603,1,0.807245438,56,0,0.292312996,2900.0,11,0,0,0,0.0
604,0,0.062282748,44,0,1119.0,0.18,4,0,1,0,0.0
605,1,0.7083320997779751,39,0,2096.069217439044,0.2024535662199289,5,0,1,0,0.10692174390442344
606,1,1.405486545391901,36,1,31.1859536948568,7309.688159855025,4,0,0,0,0.0
607,0,0.9999999,75,0,1783.0,0.36,2,0,1,0,0.7598634268323681
608,0,0.002460828,65,0,0.252077172,7100.0,19,0,1,0,0.0
609,1,0.021277796341533865,39,0,0.4165323151312319,7919.688650480113,6,0,1,2,1.0
610,0,0.535547483,68,0,0.182181737,4500.0,8,0,1,0,0.0
611,1,0.834095933720904,59,0,1.1552047492055704,1332.3252548295704,8,0,0,0,0.0
612,1,0.23346644441275466,64,2,0.6359602733389057,2997.2564682572547,13,0,1,0,0.0
613,0,0.0,49,1,0.431396511,9000.0,15,1,2,0,2.0
614,0,0.0,42,0,0.433441249,5250.0,5,0,2,0,2.0
615,0,0.132607665,63,1,0.425324675,7083.0,14,0,1,0,0.0
616,1,0.2829504157940482,45,0,4339.256099116887,0.3708532384406935,9,0,3,0,0.0
617,1,0.9999999,56,0,0.1160030701983987,10256.856276056871,2,0,0,1,0.0
618,1,1.0218162796784136,41,0,411.7604348912538,10.27366408408929,2,0,0,0,0.6253062566446916
619,1,0.6909685076832599,88,1,0.2972666156515852,6500.0,11,0,0,1,0.0
620,1,0.516810459225008,57,4,0.6277379919398789,5416.0,18,0,2,0,0.5113895677006035
621,0,0.044739684,80,0,1856.0,0.41,5,0,2,0,1.0
622,1,0.8067673957996244,33,1,0.6810155787764549,3000.0,8,0,0,0,0.0
623,1,0.932742381518689,37,0,188.3322436026546,0.17327666733803812,2,0,0,0,1.0006538384072523
624,0,0.580279813,24,0,0.030023095,865.0,2,0,0,0,0.0
625,1,0.8157642022172614,29,0,0.020827988862582008,3000.0,2,0,0,0,2.305821994892855
626,0,0.937219476,53,2,0.6561199,1200.0,5,2,0,0,0.0
627,0,0.042257845,53,0,1531.0,0.08,6,0,1,0,0.0
628,0,0.047814322,68,0,0.247135316,15533.0,17,0,2,0,1.0
629,0,0.500105138,76,0,0.715809118,3750.0,16,0,2,0,1.0
630,0,0.954091816,28,1,0.48285599,2478.0,3,0,1,0,0.0
631,1,0.4053748162855608,43,0,6103.474740329131,54.34256521698219,18,0,6,0,0.7373701645658316
632,0,0.078465179,45,1,0.237230031,8750.0,9,0,2,0,3.0
633,0,0.9999999,23,0,0.12093953,2000.0,1,0,0,0,0.0
634,1,0.6917811421483141,40,0,0.48618683646093336,9000.0,4,1,2,0,1.0500683834348872
635,1,0.7934061884887521,47,0,0.7389958956448186,9500.0,8,0,1,0,2.190944210174011
636,0,0.050704572,78,0,368.0,0.19,4,0,0,0,0.0
637,1,0.6097797285969822,45,4,0.4299043771845954,16871.17988197658,16,0,6,0,0.20719527906321833
638,0,0.104849086,42,0,3.511627907,300.0,10,0,1,0,3.0
639,1,0.9999999,33,0,0.18419788969774817,2400.0,2,0,0,0,1.9415599691755747
640,1,0.9782384359843008,62,4,0.3366744058511172,3549.2348442207785,6,1,0,0,0.46968844155694867
641,1,0.9665580645984952,46,0,4772.748785165662,0.10083738278112564,14,0,2,0,0.0
642,1,0.15510049843104165,51,1,0.6057649572760587,2100.0,8,0,1,0,1.0
643,1,1.0102153968040288,36,4,0.8673417143649682,8050.0,12,1,3,0,1.5482454961340606
644,1,0.6169854867111021,39,0,0.31474604530158634,5830.200960030716,4,0,0,0,0.5598079938568572
645,0,0.213341576,45,0,0.350886548,7500.0,8,0,1,0,3.0
646,0,0.059912404,73,0,0.685884692,1508.0,17,0,1,0,0.0
647,1,0.9578263419220764,47,0,0.1335653612296226,9300.0,4,0,0,0,1.5781237050617825
648,0,0.048664605,54,0,0.549017548,9516.0,15,0,3,0,0.0
649,1,0.01221820214169822,84,0,0.16086269338210027,2915.0525412904435,9,0,0,0,0.0
650,1,0.997002997,51,2,1434.0,4.14,4,0,0,0,0.0
651,1,1.0607082464515265,34,0,0.18887407177764362,5100.0,3,1,0,1,3.723651236257958
652,0,0.200939953,50,0,2251.0,0.02,7,0,1,0,0.0
653,0,0.276449014,57,1,4302.0,0.01,16,0,1,0,0.0
654,1,0.5232887017195599,50,0,0.6945851621084621,3000.0,9,0,1,0,0.6980989643871062
655,0,0.0,67,0,0.184236071,5150.0,9,0,1,0,1.0
656,0,0.051058073,49,0,0.162980915,3300.0,7,0,0,0,0.0
657,1,0.553377737659871,45,0,0.5066250364887249,4614.914961118734,5,0,1,0,0.0
658,0,0.9999999,69,0,0.007199424,4166.0,1,0,0,0,0.0
659,1,0.9344531693273358,57,1,0.6812056349557057,6038.591705493171,14,0,1,0,0.0
660,1,1.0679982885265327,46,0,0.17378548726234452,1197.9562340257496,2,0,0,0,0.4890585064374182
